Content ID,Content Type,Category,Type,Datetime,Sentiment,Score_final,Score_top5
bb9dcde7-55bb-4fb8-b349-caa58fb08823,GIF,healthy eating,cherish,2020-08-01 23:33:55,positive,70,62866
bb9dcde7-55bb-4fb8-b349-caa58fb08823,GIF,healthy eating,scared,2020-11-20 13:35:43,negative,15,62866
bb9dcde7-55bb-4fb8-b349-caa58fb08823,GIF,healthy eating,love,2020-12-06 05:08:58,positive,65,62866
bb9dcde7-55bb-4fb8-b349-caa58fb08823,GIF,healthy eating,interested,2021-05-23 20:07:10,positive,30,62866
bb9dcde7-55bb-4fb8-b349-caa58fb08823,GIF,healthy eating,love,2020-08-14 23:44:43,positive,65,62866
bb9dcde7-55bb-4fb8-b349-caa58fb08823,GIF,healthy eating,scared,2020-10-16 13:36:30,negative,15,62866
bb9dcde7-55bb-4fb8-b349-caa58fb08823,GIF,healthy eating,adore,2020-08-20 21:14:00,positive,72,62866
bb9dcde7-55bb-4fb8-b349-caa58fb08823,GIF,healthy eating,interested,2021-01-07 17:58:25,positive,30,62866
bb9dcde7-55bb-4fb8-b349-caa58fb08823,GIF,healthy eating,want,2020-11-14 18:40:15,positive,70,62866
bb9dcde7-55bb-4fb8-b349-caa58fb08823,GIF,healthy eating,disgust,2021-05-10 05:07:25,negative,0,62866
b7a5e38b-b990-4b8e-aaac-6cc9ee77f3d9,video,cooking,peeking,2020-07-17 23:08:17,neutral,35,58530
a3d563e1-c7a6-4367-9195-cddc36863735,audio,healthy eating,hate,2020-11-23 10:55:49,negative,5,62866
a3d563e1-c7a6-4367-9195-cddc36863735,audio,healthy eating,like,2021-03-25 04:01:59,positive,50,62866
a3d563e1-c7a6-4367-9195-cddc36863735,audio,healthy eating,cherish,2021-02-19 10:24:19,positive,70,62866
a3d563e1-c7a6-4367-9195-cddc36863735,audio,healthy eating,adore,2020-06-19 00:16:15,positive,72,62866
a3d563e1-c7a6-4367-9195-cddc36863735,audio,healthy eating,love,2020-07-18 03:35:55,positive,65,62866
a3d563e1-c7a6-4367-9195-cddc36863735,audio,healthy eating,heart,2021-01-18 07:52:53,positive,60,62866
a3d563e1-c7a6-4367-9195-cddc36863735,audio,healthy eating,scared,2020-12-17 11:54:27,negative,15,62866
a3d563e1-c7a6-4367-9195-cddc36863735,audio,healthy eating,love,2020-07-22 08:59:44,positive,65,62866
a3d563e1-c7a6-4367-9195-cddc36863735,audio,healthy eating,peeking,2020-10-16 18:58:53,neutral,35,62866
a3d563e1-c7a6-4367-9195-cddc36863735,audio,healthy eating,intrigued,2021-03-02 16:38:07,positive,45,62866
a3d563e1-c7a6-4367-9195-cddc36863735,audio,healthy eating,indifferent,2020-10-17 06:49:56,neutral,20,62866
a3d563e1-c7a6-4367-9195-cddc36863735,audio,healthy eating,like,2021-05-23 16:25:40,positive,50,62866
a3d563e1-c7a6-4367-9195-cddc36863735,audio,healthy eating,dislike,2020-10-18 13:56:10,negative,10,62866
a3d563e1-c7a6-4367-9195-cddc36863735,audio,healthy eating,like,2020-12-10 19:22:10,positive,50,62866
a3d563e1-c7a6-4367-9195-cddc36863735,audio,healthy eating,want,2021-04-06 06:46:32,positive,70,62866
a3d563e1-c7a6-4367-9195-cddc36863735,audio,healthy eating,like,2020-12-23 10:52:28,positive,50,62866
a3d563e1-c7a6-4367-9195-cddc36863735,audio,healthy eating,cherish,2021-02-02 00:47:58,positive,70,62866
a3d563e1-c7a6-4367-9195-cddc36863735,audio,healthy eating,heart,2021-05-15 22:11:41,positive,60,62866
a3d563e1-c7a6-4367-9195-cddc36863735,audio,healthy eating,super love,2021-06-01 07:07:50,positive,75,62866
a3d563e1-c7a6-4367-9195-cddc36863735,audio,healthy eating,worried,2021-01-06 01:58:55,negative,12,62866
a3d563e1-c7a6-4367-9195-cddc36863735,audio,healthy eating,super love,2021-05-15 04:06:11,positive,75,62866
a3d563e1-c7a6-4367-9195-cddc36863735,audio,healthy eating,intrigued,2021-02-12 17:05:11,positive,45,62866
a3d563e1-c7a6-4367-9195-cddc36863735,audio,healthy eating,scared,2021-04-23 06:29:31,negative,15,62866
a3d563e1-c7a6-4367-9195-cddc36863735,audio,healthy eating,peeking,2020-09-04 06:49:30,neutral,35,62866
a3d563e1-c7a6-4367-9195-cddc36863735,audio,healthy eating,cherish,2021-06-16 12:07:39,positive,70,62866
a3d563e1-c7a6-4367-9195-cddc36863735,audio,healthy eating,hate,2020-10-03 20:54:15,negative,5,62866
a3d563e1-c7a6-4367-9195-cddc36863735,audio,healthy eating,like,2020-10-06 02:48:46,positive,50,62866
a3d563e1-c7a6-4367-9195-cddc36863735,audio,healthy eating,love,2020-07-13 08:53:51,positive,65,62866
350e0d40-e036-459c-9cbe-73e003c33cfa,photo,technology,peeking,2021-02-13 23:32:11,neutral,35,61879
350e0d40-e036-459c-9cbe-73e003c33cfa,photo,technology,dislike,2020-07-09 10:48:39,negative,10,61879
350e0d40-e036-459c-9cbe-73e003c33cfa,photo,technology,hate,2020-10-31 21:11:26,negative,5,61879
350e0d40-e036-459c-9cbe-73e003c33cfa,photo,technology,hate,2020-07-04 10:33:27,negative,5,61879
350e0d40-e036-459c-9cbe-73e003c33cfa,photo,technology,super love,2021-02-09 09:24:13,positive,75,61879
350e0d40-e036-459c-9cbe-73e003c33cfa,photo,technology,hate,2021-05-17 15:37:33,negative,5,61879
350e0d40-e036-459c-9cbe-73e003c33cfa,photo,technology,disgust,2020-08-17 18:48:59,negative,0,61879
350e0d40-e036-459c-9cbe-73e003c33cfa,photo,technology,adore,2020-11-05 22:02:14,positive,72,61879
350e0d40-e036-459c-9cbe-73e003c33cfa,photo,technology,dislike,2021-04-03 03:21:03,negative,10,61879
350e0d40-e036-459c-9cbe-73e003c33cfa,photo,technology,disgust,2021-02-04 20:35:03,negative,0,61879
350e0d40-e036-459c-9cbe-73e003c33cfa,photo,technology,super love,2021-03-23 14:28:03,positive,75,61879
350e0d40-e036-459c-9cbe-73e003c33cfa,photo,technology,hate,2020-11-02 00:06:28,negative,5,61879
350e0d40-e036-459c-9cbe-73e003c33cfa,photo,technology,interested,2021-01-15 07:06:43,positive,30,61879
350e0d40-e036-459c-9cbe-73e003c33cfa,photo,technology,peeking,2021-06-05 04:05:47,neutral,35,61879
350e0d40-e036-459c-9cbe-73e003c33cfa,photo,technology,adore,2021-01-22 09:50:26,positive,72,61879
350e0d40-e036-459c-9cbe-73e003c33cfa,photo,technology,want,2021-02-27 01:56:09,positive,70,61879
350e0d40-e036-459c-9cbe-73e003c33cfa,photo,technology,indifferent,2020-06-29 04:09:42,neutral,20,61879
350e0d40-e036-459c-9cbe-73e003c33cfa,photo,technology,adore,2020-12-26 21:42:06,positive,72,61879
350e0d40-e036-459c-9cbe-73e003c33cfa,photo,technology,dislike,2020-11-26 08:36:57,negative,10,61879
350e0d40-e036-459c-9cbe-73e003c33cfa,photo,technology,disgust,2021-03-27 20:00:06,negative,0,61879
350e0d40-e036-459c-9cbe-73e003c33cfa,photo,technology,adore,2020-09-24 19:09:49,positive,72,61879
350e0d40-e036-459c-9cbe-73e003c33cfa,photo,technology,hate,2020-07-04 14:51:04,negative,5,61879
350e0d40-e036-459c-9cbe-73e003c33cfa,photo,technology,super love,2020-09-27 16:43:43,positive,75,61879
350e0d40-e036-459c-9cbe-73e003c33cfa,photo,technology,worried,2020-07-23 01:10:00,negative,12,61879
350e0d40-e036-459c-9cbe-73e003c33cfa,photo,technology,cherish,2020-08-14 01:54:40,positive,70,61879
350e0d40-e036-459c-9cbe-73e003c33cfa,photo,technology,adore,2021-01-15 23:24:19,positive,72,61879
350e0d40-e036-459c-9cbe-73e003c33cfa,photo,technology,love,2021-05-16 02:31:30,positive,65,61879
350e0d40-e036-459c-9cbe-73e003c33cfa,photo,technology,disgust,2021-03-11 07:13:12,negative,0,61879
350e0d40-e036-459c-9cbe-73e003c33cfa,photo,technology,intrigued,2020-10-24 17:28:29,positive,45,61879
350e0d40-e036-459c-9cbe-73e003c33cfa,photo,technology,want,2021-05-19 06:34:30,positive,70,61879
350e0d40-e036-459c-9cbe-73e003c33cfa,photo,technology,adore,2020-10-19 15:33:26,positive,72,61879
350e0d40-e036-459c-9cbe-73e003c33cfa,photo,technology,hate,2021-02-08 16:00:09,negative,5,61879
350e0d40-e036-459c-9cbe-73e003c33cfa,photo,technology,dislike,2021-01-09 18:00:54,negative,10,61879
350e0d40-e036-459c-9cbe-73e003c33cfa,photo,technology,cherish,2021-05-05 14:42:06,positive,70,61879
350e0d40-e036-459c-9cbe-73e003c33cfa,photo,technology,disgust,2021-03-19 08:52:05,negative,0,61879
350e0d40-e036-459c-9cbe-73e003c33cfa,photo,technology,indifferent,2021-02-20 04:58:59,neutral,20,61879
350e0d40-e036-459c-9cbe-73e003c33cfa,photo,technology,cherish,2020-09-25 16:40:28,positive,70,61879
350e0d40-e036-459c-9cbe-73e003c33cfa,photo,technology,peeking,2020-11-18 05:36:53,neutral,35,61879
350e0d40-e036-459c-9cbe-73e003c33cfa,photo,technology,intrigued,2020-06-25 09:24:05,positive,45,61879
60ca0278-5ed6-4669-939b-e6dc2021c07d,GIF,technology,like,2020-10-30 17:33:42,positive,50,61879
60ca0278-5ed6-4669-939b-e6dc2021c07d,GIF,technology,interested,2021-04-20 03:57:46,positive,30,61879
60ca0278-5ed6-4669-939b-e6dc2021c07d,GIF,technology,indifferent,2021-05-09 07:14:11,neutral,20,61879
60ca0278-5ed6-4669-939b-e6dc2021c07d,GIF,technology,like,2020-08-21 17:38:05,positive,50,61879
60ca0278-5ed6-4669-939b-e6dc2021c07d,GIF,technology,want,2021-05-26 22:20:47,positive,70,61879
60ca0278-5ed6-4669-939b-e6dc2021c07d,GIF,technology,dislike,2021-02-04 07:32:09,negative,10,61879
60ca0278-5ed6-4669-939b-e6dc2021c07d,GIF,technology,peeking,2021-02-15 21:45:28,neutral,35,61879
60ca0278-5ed6-4669-939b-e6dc2021c07d,GIF,technology,dislike,2021-04-21 20:53:50,negative,10,61879
60ca0278-5ed6-4669-939b-e6dc2021c07d,GIF,technology,super love,2020-09-03 10:20:01,positive,75,61879
60ca0278-5ed6-4669-939b-e6dc2021c07d,GIF,technology,want,2021-05-30 04:18:49,positive,70,61879
60ca0278-5ed6-4669-939b-e6dc2021c07d,GIF,technology,worried,2021-04-07 07:51:26,negative,12,61879
60ca0278-5ed6-4669-939b-e6dc2021c07d,GIF,technology,want,2020-09-16 01:36:30,positive,70,61879
60ca0278-5ed6-4669-939b-e6dc2021c07d,GIF,technology,indifferent,2021-04-18 03:33:13,neutral,20,61879
60ca0278-5ed6-4669-939b-e6dc2021c07d,GIF,technology,indifferent,2020-10-29 02:42:31,neutral,20,61879
60ca0278-5ed6-4669-939b-e6dc2021c07d,GIF,technology,disgust,2020-07-28 20:50:35,negative,0,61879
60ca0278-5ed6-4669-939b-e6dc2021c07d,GIF,technology,love,2020-12-15 06:42:55,positive,65,61879
60ca0278-5ed6-4669-939b-e6dc2021c07d,GIF,technology,scared,2021-02-04 05:07:36,negative,15,61879
60ca0278-5ed6-4669-939b-e6dc2021c07d,GIF,technology,love,2020-09-11 00:04:25,positive,65,61879
60ca0278-5ed6-4669-939b-e6dc2021c07d,GIF,technology,peeking,2021-03-15 22:06:22,neutral,35,61879
60ca0278-5ed6-4669-939b-e6dc2021c07d,GIF,technology,cherish,2020-07-14 13:35:31,positive,70,61879
60ca0278-5ed6-4669-939b-e6dc2021c07d,GIF,technology,heart,2021-01-11 19:34:01,positive,60,61879
60ca0278-5ed6-4669-939b-e6dc2021c07d,GIF,technology,cherish,2020-10-22 08:25:20,positive,70,61879
60ca0278-5ed6-4669-939b-e6dc2021c07d,GIF,technology,peeking,2021-03-03 16:45:02,neutral,35,61879
60ca0278-5ed6-4669-939b-e6dc2021c07d,GIF,technology,worried,2020-07-21 12:55:42,negative,12,61879
60ca0278-5ed6-4669-939b-e6dc2021c07d,GIF,technology,indifferent,2020-12-10 04:44:47,neutral,20,61879
60ca0278-5ed6-4669-939b-e6dc2021c07d,GIF,technology,dislike,2020-06-27 00:40:50,negative,10,61879
60ca0278-5ed6-4669-939b-e6dc2021c07d,GIF,technology,hate,2021-01-10 10:26:46,negative,5,61879
3926740f-e4f7-4229-9aad-e435149d0d2f,photo,science,love,2020-09-30 10:41:52,positive,65,60575
3926740f-e4f7-4229-9aad-e435149d0d2f,photo,science,super love,2020-12-14 22:57:20,positive,75,60575
3926740f-e4f7-4229-9aad-e435149d0d2f,photo,science,interested,2020-08-20 11:22:43,positive,30,60575
3926740f-e4f7-4229-9aad-e435149d0d2f,photo,science,super love,2020-06-20 12:58:45,positive,75,60575
3926740f-e4f7-4229-9aad-e435149d0d2f,photo,science,want,2021-04-26 08:49:01,positive,70,60575
3926740f-e4f7-4229-9aad-e435149d0d2f,photo,science,adore,2020-07-28 11:30:31,positive,72,60575
3926740f-e4f7-4229-9aad-e435149d0d2f,photo,science,worried,2020-11-26 20:05:38,negative,12,60575
3926740f-e4f7-4229-9aad-e435149d0d2f,photo,science,super love,2021-06-08 10:26:34,positive,75,60575
3926740f-e4f7-4229-9aad-e435149d0d2f,photo,science,like,2021-06-06 20:27:39,positive,50,60575
3926740f-e4f7-4229-9aad-e435149d0d2f,photo,science,super love,2021-03-06 21:35:35,positive,75,60575
3926740f-e4f7-4229-9aad-e435149d0d2f,photo,science,indifferent,2020-11-05 08:58:46,neutral,20,60575
3926740f-e4f7-4229-9aad-e435149d0d2f,photo,science,like,2020-12-08 01:56:51,positive,50,60575
70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,video,cooking,dislike,2021-04-21 00:57:07,negative,10,58530
70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,video,cooking,indifferent,2021-03-22 22:19:52,neutral,20,58530
70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,video,cooking,worried,2021-01-08 09:47:02,negative,12,58530
70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,video,cooking,peeking,2021-06-14 11:37:20,neutral,35,58530
70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,video,cooking,cherish,2020-09-25 07:48:50,positive,70,58530
70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,video,cooking,hate,2020-12-15 04:03:17,negative,5,58530
70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,video,cooking,dislike,2021-06-06 00:03:25,negative,10,58530
70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,video,cooking,interested,2020-12-15 08:15:57,positive,30,58530
70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,video,cooking,cherish,2020-08-12 21:26:47,positive,70,58530
70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,video,cooking,adore,2020-09-09 05:02:03,positive,72,58530
70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,video,cooking,dislike,2020-07-20 00:36:50,negative,10,58530
70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,video,cooking,adore,2020-09-01 04:38:58,positive,72,58530
70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,video,cooking,adore,2020-10-24 07:10:43,positive,72,58530
70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,video,cooking,adore,2021-06-06 17:48:38,positive,72,58530
70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,video,cooking,indifferent,2020-12-28 08:49:49,neutral,20,58530
70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,video,cooking,worried,2021-03-31 16:35:40,negative,12,58530
70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,video,cooking,super love,2021-02-15 16:30:14,positive,75,58530
70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,video,cooking,want,2021-05-30 03:53:31,positive,70,58530
70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,video,cooking,like,2021-06-18 07:44:58,positive,50,58530
70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,video,cooking,indifferent,2020-07-15 11:34:29,neutral,20,58530
70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,video,cooking,heart,2020-10-12 23:18:14,positive,60,58530
70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,video,cooking,cherish,2021-03-29 13:10:41,positive,70,58530
70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,video,cooking,disgust,2020-10-18 09:01:37,negative,0,58530
70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,video,cooking,intrigued,2021-03-02 03:04:22,positive,45,58530
70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,video,cooking,worried,2020-10-09 22:22:53,negative,12,58530
70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,video,cooking,intrigued,2020-08-03 07:40:26,positive,45,58530
70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,video,cooking,cherish,2021-01-07 05:50:36,positive,70,58530
70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,video,cooking,heart,2020-07-24 10:44:31,positive,60,58530
70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,video,cooking,like,2021-03-04 09:56:11,positive,50,58530
70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,video,cooking,disgust,2020-10-05 10:06:47,negative,0,58530
70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,video,cooking,dislike,2020-11-13 13:14:59,negative,10,58530
70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,video,cooking,heart,2021-05-12 07:46:21,positive,60,58530
70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,video,cooking,intrigued,2021-04-08 18:51:30,positive,45,58530
990ad477-b9eb-4ea6-9ec8-3f941f53b758,audio,animals,peeking,2020-10-05 15:04:01,neutral,35,63544
990ad477-b9eb-4ea6-9ec8-3f941f53b758,audio,animals,super love,2020-09-17 08:48:19,positive,75,63544
990ad477-b9eb-4ea6-9ec8-3f941f53b758,audio,animals,super love,2020-07-11 18:21:19,positive,75,63544
990ad477-b9eb-4ea6-9ec8-3f941f53b758,audio,animals,heart,2021-02-23 09:52:50,positive,60,63544
990ad477-b9eb-4ea6-9ec8-3f941f53b758,audio,animals,super love,2020-07-11 20:21:26,positive,75,63544
990ad477-b9eb-4ea6-9ec8-3f941f53b758,audio,animals,intrigued,2021-01-08 01:50:33,positive,45,63544
990ad477-b9eb-4ea6-9ec8-3f941f53b758,audio,animals,dislike,2021-05-11 00:50:14,negative,10,63544
990ad477-b9eb-4ea6-9ec8-3f941f53b758,audio,animals,intrigued,2020-07-21 11:11:06,positive,45,63544
990ad477-b9eb-4ea6-9ec8-3f941f53b758,audio,animals,want,2021-03-18 21:54:02,positive,70,63544
990ad477-b9eb-4ea6-9ec8-3f941f53b758,audio,animals,disgust,2021-01-28 15:29:59,negative,0,63544
990ad477-b9eb-4ea6-9ec8-3f941f53b758,audio,animals,disgust,2021-01-18 14:56:54,negative,0,63544
990ad477-b9eb-4ea6-9ec8-3f941f53b758,audio,animals,hate,2020-08-30 21:38:49,negative,5,63544
990ad477-b9eb-4ea6-9ec8-3f941f53b758,audio,animals,want,2021-05-13 20:31:35,positive,70,63544
990ad477-b9eb-4ea6-9ec8-3f941f53b758,audio,animals,peeking,2020-07-18 23:38:51,neutral,35,63544
990ad477-b9eb-4ea6-9ec8-3f941f53b758,audio,animals,dislike,2021-02-07 07:30:21,negative,10,63544
990ad477-b9eb-4ea6-9ec8-3f941f53b758,audio,animals,interested,2020-08-21 14:31:56,positive,30,63544
990ad477-b9eb-4ea6-9ec8-3f941f53b758,audio,animals,dislike,2020-12-07 14:04:38,negative,10,63544
990ad477-b9eb-4ea6-9ec8-3f941f53b758,audio,animals,want,2021-06-14 22:04:39,positive,70,63544
59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,like,2020-07-31 00:06:10,positive,50,63544
59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,heart,2020-11-04 16:30:53,positive,60,63544
59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,intrigued,2021-03-06 09:50:42,positive,45,63544
59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,adore,2020-08-15 15:27:53,positive,72,63544
59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,disgust,2021-06-03 18:43:34,negative,0,63544
59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,indifferent,2021-04-21 01:10:19,neutral,20,63544
59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,dislike,2021-06-12 23:35:39,negative,10,63544
59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,heart,2021-05-24 17:24:12,positive,60,63544
59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,indifferent,2021-04-20 04:25:45,neutral,20,63544
59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,super love,2021-04-10 09:23:42,positive,75,63544
59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,like,2020-08-20 10:30:52,positive,50,63544
59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,disgust,2021-04-10 03:14:36,negative,0,63544
59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,scared,2020-06-24 06:25:18,negative,15,63544
59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,want,2020-08-06 10:31:09,positive,70,63544
59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,interested,2020-08-07 04:01:25,positive,30,63544
59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,cherish,2020-09-23 04:51:09,positive,70,63544
59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,interested,2021-02-07 12:44:52,positive,30,63544
59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,scared,2021-03-16 20:01:07,negative,15,63544
59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,super love,2020-08-27 17:38:23,positive,75,63544
59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,scared,2020-09-18 05:35:34,negative,15,63544
59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,peeking,2020-07-02 02:54:00,neutral,35,63544
59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,indifferent,2021-02-09 14:53:08,neutral,20,63544
59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,intrigued,2021-04-30 10:40:44,positive,45,63544
59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,intrigued,2021-05-15 02:03:48,positive,45,63544
59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,scared,2021-03-16 15:44:44,negative,15,63544
59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,scared,2021-03-22 09:22:21,negative,15,63544
59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,worried,2020-10-28 02:50:09,negative,12,63544
59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,scared,2020-12-17 12:02:56,negative,15,63544
59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,super love,2020-09-21 14:53:09,positive,75,63544
59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,adore,2021-01-17 01:40:43,positive,72,63544
59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,super love,2020-08-16 06:25:57,positive,75,63544
59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,cherish,2021-06-10 19:12:30,positive,70,63544
59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,worried,2020-12-15 05:27:51,negative,12,63544
59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,interested,2021-01-08 12:29:44,positive,30,63544
59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,hate,2020-07-05 04:21:19,negative,5,63544
59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,adore,2021-01-11 03:34:53,positive,72,63544
59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,disgust,2020-11-04 19:08:04,negative,0,63544
59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,adore,2020-08-24 14:58:10,positive,72,63544
59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,worried,2020-07-19 16:36:16,negative,12,63544
72878c11-38cc-4442-bc81-7eeef47c531c,GIF,animals,dislike,2021-05-25 14:23:03,negative,10,63544
72878c11-38cc-4442-bc81-7eeef47c531c,GIF,animals,disgust,2020-09-30 08:32:55,negative,0,63544
72878c11-38cc-4442-bc81-7eeef47c531c,GIF,animals,disgust,2021-03-31 01:04:47,negative,0,63544
72878c11-38cc-4442-bc81-7eeef47c531c,GIF,animals,want,2020-06-25 16:17:43,positive,70,63544
72878c11-38cc-4442-bc81-7eeef47c531c,GIF,animals,dislike,2020-10-25 22:27:59,negative,10,63544
72878c11-38cc-4442-bc81-7eeef47c531c,GIF,animals,interested,2021-06-03 13:38:00,positive,30,63544
72878c11-38cc-4442-bc81-7eeef47c531c,GIF,animals,dislike,2021-01-07 05:09:13,negative,10,63544
72878c11-38cc-4442-bc81-7eeef47c531c,GIF,animals,scared,2021-03-01 06:04:27,negative,15,63544
72878c11-38cc-4442-bc81-7eeef47c531c,GIF,animals,intrigued,2021-04-03 16:16:17,positive,45,63544
72878c11-38cc-4442-bc81-7eeef47c531c,GIF,animals,adore,2021-05-10 05:36:57,positive,72,63544
72878c11-38cc-4442-bc81-7eeef47c531c,GIF,animals,scared,2020-11-21 02:01:09,negative,15,63544
72878c11-38cc-4442-bc81-7eeef47c531c,GIF,animals,cherish,2021-05-25 09:55:20,positive,70,63544
72878c11-38cc-4442-bc81-7eeef47c531c,GIF,animals,worried,2020-07-17 13:51:25,negative,12,63544
72878c11-38cc-4442-bc81-7eeef47c531c,GIF,animals,heart,2020-07-28 06:06:18,positive,60,63544
72878c11-38cc-4442-bc81-7eeef47c531c,GIF,animals,heart,2021-02-08 21:37:31,positive,60,63544
72878c11-38cc-4442-bc81-7eeef47c531c,GIF,animals,hate,2021-01-19 18:37:20,negative,5,63544
72878c11-38cc-4442-bc81-7eeef47c531c,GIF,animals,super love,2020-07-24 13:56:16,positive,75,63544
72878c11-38cc-4442-bc81-7eeef47c531c,GIF,animals,super love,2021-05-02 04:53:41,positive,75,63544
72878c11-38cc-4442-bc81-7eeef47c531c,GIF,animals,want,2020-07-17 14:36:22,positive,70,63544
72878c11-38cc-4442-bc81-7eeef47c531c,GIF,animals,want,2020-07-17 23:40:27,positive,70,63544
b50871e0-183e-4a1d-884b-f20fb271041b,photo,cooking,love,2021-02-19 17:59:33,positive,65,58530
b50871e0-183e-4a1d-884b-f20fb271041b,photo,cooking,intrigued,2021-01-31 07:28:06,positive,45,58530
b50871e0-183e-4a1d-884b-f20fb271041b,photo,cooking,scared,2021-04-08 08:12:11,negative,15,58530
b50871e0-183e-4a1d-884b-f20fb271041b,photo,cooking,adore,2021-01-13 13:05:46,positive,72,58530
b50871e0-183e-4a1d-884b-f20fb271041b,photo,cooking,dislike,2020-08-06 04:53:23,negative,10,58530
b50871e0-183e-4a1d-884b-f20fb271041b,photo,cooking,scared,2020-12-19 19:05:23,negative,15,58530
b50871e0-183e-4a1d-884b-f20fb271041b,photo,cooking,like,2020-09-02 17:04:56,positive,50,58530
b50871e0-183e-4a1d-884b-f20fb271041b,photo,cooking,worried,2020-09-15 04:17:32,negative,12,58530
b50871e0-183e-4a1d-884b-f20fb271041b,photo,cooking,disgust,2020-11-17 08:52:32,negative,0,58530
b50871e0-183e-4a1d-884b-f20fb271041b,photo,cooking,heart,2021-05-14 18:21:02,positive,60,58530
b50871e0-183e-4a1d-884b-f20fb271041b,photo,cooking,worried,2021-05-05 23:04:58,negative,12,58530
b50871e0-183e-4a1d-884b-f20fb271041b,photo,cooking,peeking,2020-10-23 22:58:28,neutral,35,58530
